# thresholds	B-mean	B-std	B-min	B-max	0sq-mean	0sq-std	0sq-min	0sq-max	1sq-mean	1sq-std	1sq-min	1sq-max	2sq-mean	2sq-std	2sq-min	2sq-max	all-mean	all-std	all-min	all-max
0.000000000000000000e+00 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
4.752376188094046953e-04 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
9.504752376188093906e-04 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
1.425712856428214140e-03 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
1.900950475237618781e-03 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
2.376188094047023639e-03 5.555519999999999072e+02 1.136868377216160297e-13 5.555520000000000209e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
2.851425712856428280e-03 5.555426703090013234e+02 1.425133840393967566e-02 5.555209010300045520e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
3.326663331665832921e-03 5.555364505150022296e+02 2.086182328207928163e-02 5.554898020600088557e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
3.801900950475237562e-03 5.555084614420062508e+02 4.441821368491043892e-02 5.554276041200179179e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
4.277138569284642637e-03 5.554929119570084595e+02 6.133675640515547783e-02 5.553654061800268664e+02 5.555520000000000209e+02 7.006516814972910012e+00 0.000000000000000000e+00 7.006516814972910012e+00 7.006516814972910012e+00 1.694489443441142384e+00 0.000000000000000000e+00 1.694489443441142384e+00 1.694489443441142384e+00 8.898039914628139258e+00 1.776356839400250465e-15 8.898039914628137481e+00 8.898039914628137481e+00 1.759904617304218633e+01 3.552713678800500929e-15 1.759904617304218988e+01 1.759904617304218988e+01
